ID	HPO_Terms	Diagnostic_Genes
Ring chromosome 10 syndrome	HP:0001852; HP:0000343; HP:0000568; HP:0009738; HP:0009748; HP:0000233; HP:0002007; HP:0006610; HP:0001250; HP:0000470; HP:0000347; HP:0002251; HP:0000767; HP:0008678; HP:0004326; HP:0000369; HP:0000316; HP:0000431; HP:0001182; HP:0001249; HP:0001252; HP:0002901; HP:0000494	NONE
"Primary dystonia, DYT4 type"	HP:0000643; HP:0000726; HP:0002015; HP:0001618; HP:0007325; HP:0012049; HP:0000182; HP:0000194; HP:0000473; HP:0001288; HP:0003782; HP:0009938; HP:0002075; HP:0002098; HP:0002751; HP:0004305; HP:0007351	TUBB4A
Short stature-wormian bones-dextrocardia syndrome	HP:0000028; HP:0000187; HP:0000218; HP:0000288; HP:0000347; HP:0000369; HP:0000431; HP:0000437; HP:0000494; HP:0000527; HP:0000684; HP:0000830; HP:0001156; HP:0001257; HP:0001643; HP:0001651; HP:0002023; HP:0002645; HP:0004322; HP:0007477; HP:0008678; HP:0009804; HP:0012854; HP:0100490; HP:0100543	NONE
NK-cell enteropathy	HP:0000969; HP:0005523; HP:0100828; HP:0002027; HP:0002014; HP:0002019; HP:0002020; HP:0002253; HP:0002573; HP:0002588; HP:0002592; HP:0004295; HP:0005266; HP:0012425	NONE
17q24.2 microdeletion syndrome	HP:0000750; HP:0001256; HP:0001956; HP:0000219; HP:0000316; HP:0000322; HP:0000325; HP:0000347; HP:0000403; HP:0000431; HP:0000470; HP:0000475; HP:0000490; HP:0000494; HP:0000508; HP:0000545; HP:0000574; HP:0000664; HP:0000692; HP:0000708; HP:0000739; HP:0001250; HP:0001531; HP:0002650; HP:0002967; HP:0003019; HP:0003028; HP:0008551; HP:0008607; HP:0008935; HP:0009824; HP:0010794; HP:0011800; HP:0011968; HP:0000362; HP:0000712; HP:0000718; HP:0000738; HP:0000869; HP:0001657; HP:0011304; HP:0011648; HP:0200053; HP:0000076; HP:0001642; HP:0012683	BPTF; PSMD12
Intellectual disability-cardiac anomalies-short stature-joint laxity syndrome	HP:0001249; HP:0000219; HP:0000308; HP:0000343; HP:0000365; HP:0000431; HP:0000470; HP:0000589; HP:0000998; HP:0001155; HP:0002761; HP:0004322; HP:0011842; HP:0011968; HP:0030680; HP:0000047; HP:0000085; HP:0000089; HP:0000104; HP:0000125; HP:0000252; HP:0000303; HP:0000347; HP:0000480; HP:0000486; HP:0000540; HP:0000545; HP:0000565; HP:0000568; HP:0000609; HP:0000612; HP:0000646; HP:0000729; HP:0000733; HP:0000767; HP:0000974; HP:0001052; HP:0001177; HP:0001274; HP:0001629; HP:0001636; HP:0001647; HP:0001659; HP:0001660; HP:0001680; HP:0001738; HP:0001763; HP:0001845; HP:0002079; HP:0002119; HP:0002360; HP:0002414; HP:0002827; HP:0002942; HP:0002943; HP:0002949; HP:0003835; HP:0004209; HP:0004279; HP:0004691; HP:0005620; HP:0006009; HP:0006695; HP:0006712; HP:0006970; HP:0007687; HP:0007874; HP:0008467; HP:0009237; HP:0009997; HP:0010055; HP:0010628; HP:0011304; HP:0011682; HP:0012487; HP:0012745; HP:0012795; HP:0025481	PUF60
Darier disease	HP:0000982; HP:0000989; HP:0001000; HP:0001034; HP:0001072; HP:0001595; HP:0001597; HP:0005212; HP:0008410; HP:0010612; HP:0012733; HP:0200016; HP:0200037	ATP2A2
Severe combined immunodeficiency due to DCLRE1C deficiency	HP:0002718; HP:0002720; HP:0004315; HP:0005390; HP:0200043; HP:0200117; HP:0000388; HP:0000988; HP:0001045; HP:0001508; HP:0002960; HP:0004429; HP:0005681; HP:0009098; HP:0011107; HP:0011274; HP:0031123; HP:0045080; HP:0000872	DCLRE1C
Laryngeal neuroendocrine tumor	HP:0100605; HP:0100634; HP:0001618; HP:0001824; HP:0002039; HP:0002730; HP:0002875; HP:0003144; HP:0003528; HP:0012432; HP:0200136; HP:0011749; HP:0031029; HP:0031218	NONE
Supernumerary nostril	HP:0009934; HP:0000271; HP:0002006; HP:0000453; HP:0000482; HP:0000519; HP:3000040	NONE
Congenital myopathy with myasthenic-like onset	HP:0003701; HP:0003789; HP:0003803; HP:0009062; HP:0003473; HP:0000508; HP:0001270; HP:0001284; HP:0001288; HP:0001508; HP:0002047; HP:0002058; HP:0002205; HP:0002650; HP:0002828; HP:0003198; HP:0003388; HP:0003458; HP:0003691; HP:0011968; HP:0000602; HP:0002747	RYR1
Prader-Willi syndrome due to translocation	HP:0001776; HP:0200055; HP:0000219; HP:0000463; HP:0002205; HP:0000486; HP:0001643; HP:0001999; HP:0000193; HP:0002098; HP:0005469; HP:0030084; HP:0025160; HP:0000077; HP:0000044; HP:0000601; HP:0040082; HP:0001612; HP:0007874; HP:0000316; HP:0001319; HP:0000154; HP:0000446; HP:0004209; HP:0001263; HP:0001347; HP:0000175; HP:0001763; HP:0001156; HP:0000232; HP:0001655; HP:0006347; HP:0001265; HP:0001250; HP:0000470; HP:0000824; HP:0000347; HP:0000520; HP:0200096; HP:0007018; HP:0000670; HP:0001611; HP:0000252; HP:0000455; HP:0000722; HP:0000733; HP:0040025; HP:0004322; HP:0012166; HP:0100704; HP:0001773; HP:0003241; HP:0010801; HP:0001256; HP:0012704; HP:0002650; HP:0002714; HP:0008872; HP:0007730; HP:0009085; HP:0000448; HP:0012433; HP:0010627; HP:0001627; HP:0000540; HP:0001513; HP:0000278; HP:0000750; HP:0001010; HP:0005599; HP:0010864; HP:0011470; HP:0000218; HP:0003196; HP:0000545; HP:0000735; HP:0000739; HP:0001845; HP:0006829; HP:0000953; HP:0002120; HP:0000490; HP:0000582; HP:0000384; HP:0001344; HP:0006956; HP:0000708; HP:0012775; HP:0012168; HP:0000341	SNRPN
Angioma serpiginosum	HP:0007797; HP:0010783; HP:0011276; HP:0012733	NONE
Joubert syndrome with ocular defect	HP:0000556; HP:0000657; HP:0001249; HP:0001251; HP:0001252; HP:0001263; HP:0001320; HP:0002104; HP:0002419; HP:0002793; HP:0000276; HP:0000639; HP:0001288; HP:0004422; HP:0011968; HP:0000175; HP:0000202; HP:0000238; HP:0000368; HP:0000426; HP:0000463; HP:0000480; HP:0000486; HP:0000508; HP:0000572; HP:0000612; HP:0000864; HP:0001161; HP:0001250; HP:0001274; HP:0001337; HP:0001651; HP:0001829; HP:0002084; HP:0002126; HP:0002251; HP:0002553; HP:0002650; HP:0003468; HP:0030680	AHI1; MKS1; INPP5E; CEP41; CEP120
Splenogonadal fusion-limb defects-micrognathia syndrome	HP:0001385; HP:0100543; HP:0002023; HP:0000189; HP:0100559; HP:0000174; HP:0001250; HP:0100560; HP:0000358; HP:0006283; HP:0000347; HP:0000776; HP:0000023; HP:0002991; HP:0000028; HP:0030680; HP:0006703; HP:0002101; HP:0002269; HP:0009804; HP:0002815; HP:0002823; HP:0003019; HP:0001357; HP:0002817; HP:0000951; HP:0006333	NONE
Hereditary amyloidosis with primary renal involvement	HP:0000093; HP:0000112; HP:0032613; HP:0000083; HP:0000822; HP:0001970; HP:0003259; HP:0011024; HP:0012213; HP:0012591; HP:0000017; HP:0000092; HP:0000100; HP:0000967; HP:0000979; HP:0001410; HP:0001433; HP:0001635; HP:0001824; HP:0001903; HP:0002013; HP:0002014; HP:0002018; HP:0002020; HP:0002027; HP:0002239; HP:0002240; HP:0002716; HP:0002733; HP:0003198; HP:0003233; HP:0003565; HP:0005214; HP:0005576; HP:0009830; HP:0031368; HP:0031799; HP:0410281; HP:0000035; HP:0000135; HP:0000798; HP:0003251; HP:0008720	NONE
Steinert myotonic dystrophy	HP:0012903; HP:0004887; HP:0006889; HP:0003749; HP:0012901; HP:0001081; HP:0000819; HP:0000717; HP:0002019; HP:0000467; HP:0002747; HP:0009027; HP:0009830; HP:0007010; HP:0000729; HP:0001319; HP:0002540; HP:0040171; HP:0001488; HP:0031546; HP:0000483; HP:0001263; HP:0005110; HP:0002910; HP:0000144; HP:0000602; HP:0002500; HP:0025169; HP:0006677; HP:0007787; HP:0000815; HP:0012378; HP:0001288; HP:0000867; HP:0030192; HP:0000824; HP:0004389; HP:0001644; HP:0003202; HP:0012114; HP:0001262; HP:0000712; HP:0200136; HP:0012054; HP:0100284; HP:0003124; HP:0012248; HP:0031466; HP:0000802; HP:0002460; HP:0003740; HP:0000842; HP:0010952; HP:0002527; HP:0003547; HP:0002234; HP:0012899; HP:0001260; HP:0003701; HP:0003326; HP:0010794; HP:0001328; HP:0002926; HP:0003003; HP:0001256; HP:0009113; HP:0008872; HP:0040198; HP:0008069; HP:0002878; HP:0001349; HP:0003693; HP:0011999; HP:0008770; HP:0004755; HP:0002870; HP:0000716; HP:0002093; HP:0000540; HP:0001268; HP:0007941; HP:0001596; HP:0025318; HP:0000718; HP:0002014; HP:0001324; HP:0003722; HP:0040173; HP:0100543; HP:0011470; HP:0410011; HP:0001762; HP:0000855; HP:0000739; HP:0000026; HP:0002120; HP:0010804; HP:0002494; HP:0030692; HP:0100786; HP:0000736; HP:0003477; HP:0000708; HP:0007663; HP:0030319; HP:0000029	NONE
Mesoaxial synostotic syndactyly with phalangeal reduction	HP:0001770; HP:0004209; HP:0004279; HP:0004691; HP:0005048; HP:0006101; HP:0008362; HP:0009701; HP:0009773; HP:0009778; HP:0009843; HP:0010109	BHLHA9
Localized junctional epidermolysis bullosa	HP:0001030; HP:0008066; HP:0002215; HP:0002225; HP:0004529; HP:0006297; HP:0008404; HP:0009722; HP:0011073; HP:0031045; HP:0032156; HP:0001057; HP:0001810; HP:0004552; HP:0008391; HP:0000987; HP:0001056; HP:0003121; HP:0004057	COL17A1; ITGB4
3q13 microdeletion syndrome	HP:0000028; HP:0000079; HP:0000235; HP:0000256; HP:0000286; HP:0000316; HP:0000343; HP:0000431; HP:0000463; HP:0000470; HP:0000774; HP:0001155; HP:0001252; HP:0001274; HP:0001387; HP:0006610; HP:0008736	NONE
Isolated succinate-CoQ reductase deficiency	HP:0002505; HP:0002474; HP:0000618; HP:0003487; HP:0000737; HP:0003324; HP:0003510; HP:0011166; HP:0003756; HP:0001639; HP:0005150; HP:0008872; HP:0001251; HP:0007272; HP:0000580; HP:0001250; HP:0001285; HP:0001257; HP:0003693; HP:0002313; HP:0011343; HP:0002421; HP:0003202; HP:0000639; HP:0001270; HP:0003388; HP:0006380; HP:0006801; HP:0001712; HP:0000544; HP:0000726; HP:0000076; HP:0002376; HP:0006895; HP:0007350; HP:0002123; HP:0001824; HP:0001626; HP:0002333; HP:0005162; HP:0007083; HP:0000478; HP:0001290; HP:0007663; HP:0040196; HP:0002359; HP:0012817; HP:0003701; HP:0003508	SDHA; SDHB; SDHD; SDHAF1
Glycogen storage disease due to liver glycogen phosphorylase deficiency	HP:0000938; HP:0000939; HP:0001508; HP:0002240; HP:0006568; HP:0000823; HP:0001510; HP:0001943; HP:0001946; HP:0002910; HP:0000737; HP:0001252; HP:0001270; HP:0001395; HP:0002360; HP:0003077; HP:0003270; HP:0003710; HP:0004322; HP:0004913; HP:0006580; HP:0030973; HP:0000077; HP:0000093; HP:0001394; HP:0001402; HP:0001639; HP:0011997	PYGL
Gastrocutaneous syndrome	HP:0000316; HP:0000486; HP:0000545; HP:0000582; HP:0000664; HP:0000995; HP:0001003; HP:0001677; HP:0002036; HP:0004398; HP:0005280; HP:0005978; HP:0007565	NONE
Autosomal dominant hyperinsulinism due to Kir6.2 deficiency	HP:0001254; HP:0002329; HP:0001069; HP:0001985; HP:0000980; HP:0002240; HP:0001325; HP:0001639; HP:0001279; HP:0030796; HP:0000825; HP:0001962; HP:0003162; HP:0100651; HP:0002591; HP:0001649; HP:0011968; HP:0002173; HP:0004924; HP:0000842; HP:0031084; HP:0001324; HP:0002133; HP:0007185; HP:0031224; HP:0000713; HP:0012759	KCNJ11
Hirschsprung disease-deafness-polydactyly syndrome	HP:0001829; HP:0002251; HP:0000104; HP:0000316; HP:0000407; HP:0001162; HP:0001249	NONE
GRFoma	HP:0000845; HP:0000280; HP:0001438; HP:0001824; HP:0002014; HP:0002017; HP:0002019; HP:0002039; HP:0002044; HP:0002240; HP:0002574; HP:0002894; HP:0003118; HP:0004396; HP:0007410; HP:0030144; HP:0100526; HP:0000820; HP:0000837; HP:0000870; HP:0001031; HP:0001046; HP:0001081; HP:0001406; HP:0001541; HP:0002239; HP:0002893; HP:0002897; HP:0003072; HP:0005214; HP:0006723; HP:0008200; HP:0008256; HP:0012334; HP:0030145; HP:0100833; HP:0002666; HP:0100521	NONE
Kearns-Sayre syndrome	HP:0000365; HP:0000590; HP:0000830; HP:0001251; HP:0001252; HP:0001315; HP:0001709; HP:0002750; HP:0003200; HP:0003202; HP:0003457; HP:0004374; HP:0004622; HP:0007703	MT-ATP8; RRM2B; MT-TL1
"Spondyloepimetaphyseal dysplasia, Shohat type"	HP:0000926; HP:0002650; HP:0002829; HP:0003015; HP:0003016; HP:0003026; HP:0003088; HP:0003468; HP:0003498; HP:0003510; HP:0005257; HP:0005930; HP:0006462; HP:0008463; HP:0000470; HP:0001388; HP:0001433; HP:0001602; HP:0001609; HP:0002663; HP:0002777; HP:0002781; HP:0002953; HP:0002970; HP:0002979; HP:0003025; HP:0003099; HP:0003270; HP:0003307; HP:0008418; HP:0008450; HP:0009826; HP:0025426	DDRGK1
Spinocerebellar degeneration-corneal dystrophy syndrome	HP:0000505; HP:0001131; HP:0001251; HP:0002073; HP:0002342; HP:0002493; HP:0002503; HP:0007006; HP:0007957	NONE
Late-onset junctional epidermolysis bullosa	HP:0001030; HP:0001798; HP:0006297; HP:0007455; HP:0008066; HP:0008404; HP:0000670; HP:0000975; HP:0011355; HP:0020117; HP:0200097	COL17A1
SUNCT syndrome	HP:0009926; HP:0030953; HP:0032148; HP:0000508; HP:0000711; HP:0000713; HP:0000975; HP:0001069; HP:0002076; HP:0031284; HP:0031417; HP:0031731; HP:0100661; HP:0000282; HP:0000613; HP:0000616; HP:0001041; HP:0001742; HP:0002018; HP:0030766; HP:0040264; HP:0100540; HP:0002013	NONE
Juvenile Huntington disease	HP:0000708; HP:0000716; HP:0000726; HP:0000737; HP:0000752; HP:0001250; HP:0001251; HP:0001332; HP:0001347; HP:0001824; HP:0002063; HP:0002066; HP:0002067; HP:0002072; HP:0002136; HP:0002500; HP:0012547; HP:0030190; HP:0200147; HP:0001272; HP:0001336; HP:0002073; HP:0002119; HP:0006855	HTT
2q24 microdeletion syndrome	HP:0000175; HP:0000525; HP:0010078; HP:0011344; HP:0000518; HP:0000568; HP:0000274; HP:0000589; HP:0001770; HP:0001250; HP:0000470; HP:0001188; HP:0100490; HP:0002871; HP:0000322; HP:0001510; HP:0000729; HP:0000316; HP:0001319; HP:0001508; HP:0000190; HP:0000708; HP:0001249; HP:0001263; HP:0000368; HP:0100807; HP:0000494	TBR1
Larsen-like osseous dysplasia-short stature syndrome	HP:0001385; HP:0004322; HP:0001156; HP:0003196; HP:0007957; HP:0002650; HP:0000486; HP:0000233; HP:0001671; HP:0004349; HP:0005916; HP:0000160; HP:0003312; HP:0000520; HP:0002644; HP:0002652; HP:0004209; HP:0001263; HP:0000944; HP:0000368	NONE
Brachydactyly type E	HP:0000256; HP:0002007; HP:0004322; HP:0005692; HP:0005863; HP:0009882; HP:0010049; HP:0010076; HP:0010743; HP:0100560	HOXD13; PTHLH
Pituitary carcinoma	HP:0011763; HP:0000870; HP:0002315; HP:0003154; HP:0006767; HP:0008291; HP:0100836; HP:0007663; HP:0007987; HP:0012377; HP:0012505; HP:0040075; HP:0000365; HP:0000845; HP:0001251; HP:0010514; HP:0011442; HP:0011760; HP:0100561; HP:0000873; HP:0011759; HP:0011762	NONE
Bradyopsia	HP:0000505; HP:0000613	RGS9BP; RGS9
Microcephalic osteodysplastic primordial dwarfism type II	HP:0005930; HP:0001631; HP:0001156; HP:0001297; HP:0007565; HP:0000293; HP:0045025; HP:0002866; HP:0100659; HP:0002205; HP:0002213; HP:0002650; HP:0001053; HP:0001643; HP:0000958; HP:0002812; HP:0000430; HP:0001956; HP:0001250; HP:0000448; HP:0002079; HP:0007018; HP:0002983; HP:0100840; HP:0005692; HP:0000826; HP:0009906; HP:0000055; HP:0009804; HP:0002750; HP:0000369; HP:0003275; HP:0000691; HP:0000431; HP:0003498; HP:0002777; HP:0000278; HP:0001611; HP:0100545; HP:0001249; HP:0004209; HP:0001620; HP:0000252; HP:0001263; HP:0000407; HP:0002119; HP:0000944; HP:0001903; HP:0001601; HP:0000494; HP:0002617	PCNT
Leukoencephalopathy with calcifications and cysts	HP:0002352; HP:0002514; HP:0010576; HP:0000712; HP:0001250; HP:0001251; HP:0001268; HP:0001332; HP:0002135; HP:0002461; HP:0007229; HP:0007256; HP:0007346; HP:0100320; HP:0100543; HP:0001257; HP:0001260; HP:0001263; HP:0001288; HP:0001297; HP:0001337; HP:0001342; HP:0002516; HP:0007291; HP:0011153; HP:0000725	SNORD118
Idiopathic camptocormia	HP:0000707; HP:0001332; HP:0002059; HP:0002500; HP:0002758; HP:0003445; HP:0003458; HP:0005108; HP:0100285; HP:0000234; HP:0001300; HP:0003236; HP:0003444; HP:0006959; HP:0007354; HP:0012647; HP:0100022; HP:0002134; HP:0002145; HP:0002486; HP:0002511; HP:0002715; HP:0003396; HP:0003398; HP:0003416; HP:0003737; HP:0007361; HP:0012486; HP:0012548; HP:0030113; HP:0030197; HP:0100315; HP:0100614	NONE
Autoimmune hypoparathyroidism	HP:0011771; HP:0002901; HP:0002905; HP:0000518; HP:0003401; HP:0030057; HP:0000509; HP:0000716; HP:0000737; HP:0000739; HP:0001265; HP:0001289; HP:0001657; HP:0002094; HP:0002728; HP:0002960; HP:0003394; HP:0003472; HP:0003739; HP:0004724; HP:0011001; HP:0011458; HP:0012049; HP:0100749; HP:0001677; HP:0002199; HP:0004308; HP:0005162	NONE
Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome	HP:0000405; HP:0001256; HP:0100255; HP:0000403; HP:0001169; HP:0001388; HP:0001769; HP:0001773; HP:0001964; HP:0002868; HP:0002970; HP:0002979; HP:0003015; HP:0003016; HP:0003026; HP:0003085; HP:0004279; HP:0006009; HP:0006413; HP:0006417; HP:0008110; HP:0008873; HP:0009760; HP:0100864; HP:0000486; HP:0000540	NONE
Micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome	HP:0000722; HP:0000733; HP:0000664; HP:0000286; HP:0001763; HP:0000218; HP:0001328; HP:0002360; HP:0003072; HP:0000020; HP:0000343; HP:0003196; HP:0007970; HP:0009659; HP:0006889; HP:0002066; HP:0001256; HP:0000742; HP:0200006; HP:0002650; HP:0000324; HP:0000486; HP:0011908; HP:0002719; HP:0000678; HP:0008872; HP:0001337; HP:0001250; HP:0000706; HP:0000347; HP:0012450; HP:0001344; HP:0001674; HP:0007018; HP:0000767; HP:0011471; HP:0010035; HP:0000164; HP:0000729; HP:0004691; HP:0004279; HP:0000718; HP:0005484; HP:0001508; HP:0002465; HP:0000708; HP:0001182; HP:0004209; HP:0001263; HP:0000646; HP:0000348; HP:0001155; HP:0002808	TRIO
Autosomal dominant mitochondrial myopathy with exercise intolerance	HP:0002091; HP:0002151; HP:0003200; HP:0003546; HP:0003722; HP:0004322; HP:0008180; HP:0008994; HP:0009053; HP:0012240; HP:0030319; HP:0040014; HP:0008997	CHCHD10
Robin sequence-oligodactyly syndrome	HP:0000162; HP:0000347; HP:0001180; HP:0040071; HP:0000164; HP:0000175; HP:0000275; HP:0004209; HP:0005916; HP:0003312	NONE
Malakoplakia	HP:0000012; HP:0000019; HP:0000093; HP:0000140; HP:0000157; HP:0000464; HP:0000790; HP:0000988; HP:0000989; HP:0001482; HP:0001892; HP:0001945; HP:0002014; HP:0002027; HP:0002721; HP:0002729; HP:0011123; HP:0012735; HP:0100273; HP:0100518; HP:0100577; HP:0100743; HP:0100749; HP:0100787; HP:0100796; HP:0200034; HP:0200042	NONE
"Atrial septal defect, ostium primum type"	HP:0001653; HP:0001712; HP:0001962; HP:0002205; HP:0002875; HP:0004927; HP:0005133; HP:0005180; HP:0011705; HP:0011712; HP:0012248; HP:0012378; HP:0031595; HP:0031658; HP:0031662; HP:0031664; HP:0031687; HP:0000961; HP:0001279; HP:0001508; HP:0001635; HP:0001678; HP:0001694; HP:0001907; HP:0002092; HP:0002094; HP:0002105; HP:0002789; HP:0002795; HP:0003546; HP:0004749; HP:0005110; HP:0006536; HP:0012398; HP:0030718; HP:0031295; HP:0100759; HP:0100760	TLL1
Autosomal dominant striatal neurodegeneration	HP:0001260; HP:0001288; HP:0002015; HP:0002063; HP:0002067; HP:0002075; HP:0100022	PDE8B
Gestational choriocarcinoma	HP:0100768; HP:0002664; HP:0005268; HP:0011433; HP:0031502; HP:0100608	NONE
Cheilitis glandularis	HP:0000179; HP:0002664; HP:0002860; HP:0010286; HP:0010978	NONE
Autosomal dominant spastic ataxia type 1	HP:0000605; HP:0001276; HP:0001347; HP:0002061; HP:0000514; HP:0001258; HP:0002015; HP:0002064; HP:0002070; HP:0002354; HP:0002355; HP:0002464; HP:0002497; HP:0003487; HP:0006961; HP:0008969; HP:0000492; HP:0000508; HP:0001332; HP:0001337; HP:0001761; HP:0002166; HP:0010831	VAMP1
15q overgrowth syndrome	HP:0000238; HP:0000280; HP:0002667; HP:0000218; HP:0000268; HP:0000126; HP:0001382; HP:0000356; HP:0008714; HP:0001519; HP:0002092; HP:0002315; HP:0007642; HP:0006143; HP:0000085; HP:0001548; HP:0002650; HP:0009471; HP:0000486; HP:0001653; HP:0012758; HP:0001999; HP:0000678; HP:0001845; HP:0000193; HP:0006610; HP:0001250; HP:0000272; HP:0000358; HP:0001347; HP:0000347; HP:0000262; HP:0003396; HP:0030680; HP:0001270; HP:0000319; HP:0000308; HP:0000256; HP:0005180; HP:0012444; HP:0001176; HP:0000303; HP:0000369; HP:0012210; HP:0000316; HP:0001166; HP:0001319; HP:0001363; HP:0002705; HP:0000431; HP:0001623; HP:0000506; HP:0001305; HP:0000278; HP:0009540; HP:0004209; HP:0000766; HP:0001274; HP:0000410; HP:0000368; HP:0000676; HP:0008519; HP:0000494; HP:0010653	NONE
Late-onset familial hypoaldosteronism	HP:0000848; HP:0001278; HP:0001945; HP:0002013; HP:0002153; HP:0002615; HP:0002902; HP:0004319; HP:0012112; HP:0012606; HP:0025436; HP:0001508; HP:0008897	NONE
Indomethacin embryofetopathy	HP:0001631; HP:0001638; HP:0000003; HP:0001789; HP:0000091; HP:0000083; HP:0000112; HP:0001629; HP:0001928; HP:0002093	NONE
Stickler syndrome type 1	HP:0000327; HP:0000343; HP:0000518; HP:0000520; HP:0000541; HP:0000545; HP:0000572; HP:0001249; HP:0001634; HP:0002758; HP:0002829; HP:0003196; HP:0004327; HP:0005930; HP:0100734; HP:0000175; HP:0000407; HP:0000926; HP:0002652; HP:0005692	COL2A1
Thymic carcinoma	HP:0000969; HP:0000975; HP:0001824; HP:0002094; HP:0003473; HP:0005345; HP:0006597; HP:0012378; HP:0012735; HP:0100521; HP:0100540; HP:0100721; HP:0100749	NONE
Megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome	HP:0000160; HP:0000238; HP:0000256; HP:0000316; HP:0000348; HP:0000506; HP:0001162; HP:0001250; HP:0001355; HP:0001629; HP:0001653; HP:0001671; HP:0002126; HP:0005105; HP:0005280; HP:0100542	PIK3R2; CCND2; AKT3
Autosomal dominant prognathism	HP:0000232; HP:0000303; HP:0010807	NONE
Congenital pancreatic cyst	HP:0000952; HP:0001733; HP:0002013; HP:0002027; HP:0002039; HP:0003270	NONE
Pseudopseudohypoparathyroidism	HP:0010743; HP:0000311; HP:0004322; HP:0001156; HP:0010044; HP:0025027; HP:0009650; HP:0000750; HP:0004180; HP:0001249; HP:0010047; HP:0009237; HP:0011986; HP:0001513	GNAS
PYCR2-related microcephaly-progressive leukoencephalopathy	HP:0000253; HP:0001249; HP:0001344; HP:0001508; HP:0002540; HP:0011344; HP:0011968; HP:0000327; HP:0000369; HP:0000411; HP:0000414; HP:0001250; HP:0001252; HP:0001257; HP:0001999; HP:0002013; HP:0002079; HP:0002376; HP:0003202; HP:0003429; HP:0007258; HP:0030890; HP:0000218; HP:0000233; HP:0000316; HP:0000319; HP:0000325; HP:0000341; HP:0000343; HP:0000365; HP:0000396; HP:0000400; HP:0000463; HP:0000494; HP:0000565; HP:0000582; HP:0000639; HP:0000718; HP:0000737; HP:0000768; HP:0000924; HP:0001166; HP:0001251; HP:0001274; HP:0001347; HP:0001371; HP:0001382; HP:0002069; HP:0002283; HP:0002355; HP:0002365; HP:0002465; HP:0002509; HP:0002827; HP:0005072; HP:0005659; HP:0006460; HP:0010055; HP:0011166; HP:0011229; HP:0011304; HP:0100704	PYCR2
Lethal congenital contracture syndrome type 1	HP:0000772; HP:0003202; HP:0002089; HP:0003103; HP:0004322; HP:0009775; HP:0002757; HP:0009811; HP:0003100; HP:0000470; HP:0003272; HP:0000465; HP:0001376; HP:0000368; HP:0003312; HP:0000347; HP:0000316	GLE1
Acetazolamide-responsive myotonia	HP:0000597; HP:0000602; HP:0000821; HP:0001276; HP:0001288; HP:0002015; HP:0002486; HP:0003326; HP:0003394; HP:0003457; HP:0003712; HP:0100749	SCN4A
Hermansky-Pudlak syndrome	HP:0000639; HP:0001010; HP:0001875; HP:0001892; HP:0002721; HP:0007443; HP:0007730; HP:0000083; HP:0000421; HP:0000483; HP:0000486; HP:0000518; HP:0000545; HP:0000587; HP:0000613; HP:0000646; HP:0000649; HP:0000978; HP:0001107; HP:0002206; HP:0005599; HP:0400008; HP:0000505; HP:0000527; HP:0000682; HP:0000962; HP:0000995; HP:0001072; HP:0001638; HP:0001824; HP:0001872; HP:0002024; HP:0002027; HP:0002039; HP:0002094; HP:0002239; HP:0002671; HP:0006739; HP:0012378	NONE
Paraneoplastic pemphigus	HP:0000155; HP:0008066; HP:0012191; HP:0100242; HP:0100522; HP:0200041; HP:0200097	NONE
Aicardi-Goutières syndrome	HP:0002371; HP:0001276; HP:0004322; HP:0008936; HP:0000625; HP:0004942; HP:0002514; HP:0002910; HP:0001332; HP:0000737; HP:0002315; HP:0002510; HP:0009710; HP:0100578; HP:0009704; HP:0007108; HP:0002132; HP:0002650; HP:0007076; HP:0000819; HP:0004374; HP:0000965; HP:0000958; HP:0002071; HP:0001639; HP:0100614; HP:0004809; HP:0002828; HP:0001337; HP:0000054; HP:0001250; HP:0030356; HP:0012490; HP:0001257; HP:0001955; HP:0002079; HP:0002187; HP:0002313; HP:0000821; HP:0007052; HP:0003683; HP:0000639; HP:0001063; HP:0040140; HP:0002960; HP:0002355; HP:0012444; HP:0003552; HP:0001609; HP:0002415; HP:0030880; HP:0002119; HP:0000369; HP:0030038; HP:0002376; HP:0002139; HP:0000496; HP:0001369; HP:0004963; HP:0005550; HP:0001433; HP:0001087; HP:0009709; HP:0011834; HP:0000501; HP:0001640; HP:0001357; HP:0001263; HP:0000508; HP:0000252; HP:0007256	LSM11; RNU7-1; SAMHD1; RNASEH2A; RNASEH2B; RNASEH2C; ADAR; TREX1; IFIH1
