ID	HPO_Terms	Diagnostic_Genes
D_263361	HP:0001317; HP:0001251; HP:0002019; HP:0000490; HP:0002373; HP:0008872; HP:0001290; HP:0001263; HP:0000011; HP:0008897; HP:0000010; HP:0000486	EBF3
D_263362	HP:0001883; HP:0000307; HP:0006970; HP:0010055; HP:0000294; HP:0002553; HP:0000358; HP:0000609; HP:0002360; HP:0000664; HP:0008598; HP:0000286; HP:0002079; HP:0000369; HP:0003508; HP:0001263; HP:0000252; HP:0000582; HP:0000960; HP:0001007; HP:0100702; HP:0010747; HP:0001264; HP:0001357; HP:0004209	PUF60
D_263409	HP:0009921; HP:0000365; HP:0001249	MED13L
D_263411	HP:0001344; HP:0100704; HP:0001332; HP:0001263; HP:0000252; HP:0001250	CASK
D_263412	HP:0000718; HP:0100000; HP:0001263; HP:0001250; HP:0001328; HP:0000098	KCNQ2
D_263415	HP:0002118; HP:0001999; HP:0001197; HP:0000718; HP:0002019; HP:0002007; HP:0008935; HP:0001263; HP:0002079; HP:0000256; HP:0002788; HP:0001250; HP:0000407; HP:0002360; HP:0001328; HP:0000431	FGFR3
D_263416	HP:0001999; HP:0000729; HP:0001598; HP:0000490; HP:0002020; HP:0001290; HP:0001263; HP:0000426; HP:0001182	ASXL3
D_263440	HP:0003763; HP:0000175; HP:0002307; HP:0001256; HP:0001382; HP:0000160; HP:0000233	SATB2
D_558353	HP:0011968; HP:0012758; HP:0008936; HP:0001762; HP:0006895	MYMK
D_263449	HP:0000478; HP:0002213; HP:0002007; HP:0001263; HP:0002791; HP:0001357; HP:0001250	GATAD2B
D_263450	HP:0001263; HP:0000639; HP:0001338; HP:0001264; HP:0009062	KIDINS220
D_263453	HP:0002069; HP:0010055; HP:0008915; HP:0001263; HP:0000574	HNRNPU
D_263455	HP:0000733; HP:0004374; HP:0002500; HP:0001263; HP:0002474	TUBB3
D_263463	HP:0000504; HP:0000490; HP:0001290; HP:0001263; HP:0000545; HP:0000486	PPP2R5D
D_263474	HP:0002793; HP:0001335; HP:0000490; HP:0002307; HP:0002079; HP:0000601; HP:0000252; HP:0001337; HP:0007548	ARID1B
D_263475	HP:0000414; HP:0005280; HP:0000348; HP:0000316; HP:0009748; HP:0004544	ERF
D_263479	HP:0009921; HP:0001263; HP:0000252; HP:0000582	MED13
D_263481	HP:0000463; HP:0001769; HP:0005280; HP:0002150; HP:0000540; HP:0000316; HP:0000023; HP:0003186; HP:0008755; HP:0000252; HP:0001684; HP:0000319; HP:0000402; HP:0000664; HP:0000582	TAF1
D_263507	HP:0000463; HP:0000708; HP:0000378; HP:0000286; HP:0001263; HP:0000316; HP:0000821; HP:0001382; HP:0000736	CHRNB2
D_263509	HP:0000927; HP:0000717; HP:0000750; HP:0001528; HP:0000316; HP:0000252; HP:0001162; HP:0000582	PIK3CA
D_263510	HP:0000772; HP:0001647; HP:0005280; HP:0002007; HP:0000218; HP:0000316; HP:0011611; HP:0001712; HP:0001539; HP:0000520; HP:0004482; HP:0001667; HP:0000260; HP:0000368	DVL3
D_263524	HP:0010536; HP:0000750; HP:0001611; HP:0001382; HP:0002870; HP:0001956	NALCN
D_525678	HP:0000822; HP:0000256; HP:0001513; HP:0004691; HP:0000455; HP:0005978; HP:0001250; HP:0100747; HP:0000750; HP:0000956	MC4R
D_525681	HP:0000750; HP:0001263; HP:0001249; HP:0000252; HP:0025502; HP:0006919	LMNB1
D_525685	HP:0010044; HP:0000601; HP:0003074; HP:0025502; HP:0000136; HP:0010047; HP:0000540; HP:0011276; HP:0030084; HP:0000483; HP:0004322; HP:0000287	MYRF
D_263548	HP:0000494; HP:0000365; HP:0100556; HP:0000752; HP:0000540; HP:0009765; HP:0000767; HP:0000358	NIPBL
D_263550	HP:0002305; HP:0000750; HP:0007325; HP:0001263; HP:0002451; HP:0001304	ADCY5
D_296330	HP:0001631; HP:0001321; HP:0000252; HP:0000308; HP:0000003; HP:0001338; HP:0000580; HP:0000448; HP:0004322	DDX3X
D_525715	HP:0000444; HP:0000490; HP:0002194; HP:0000750; HP:0000494; HP:0020049; HP:0007429; HP:0001263; HP:0010864; HP:0000252; HP:0001655; HP:0002000; HP:0000319; HP:0033725; HP:0000233	UBE3A
D_263576	HP:0002236; HP:0004279; HP:0000002; HP:0007598; HP:0000490; HP:0000598; HP:0008689; HP:0001684; HP:0000496; HP:0005556; HP:0000369; HP:0000494; HP:0001773; HP:0001182; HP:0000924; HP:0002007; HP:0000316; HP:0000486; HP:0004209; HP:0004322	CDT1
D_525720	HP:0008689; HP:0009729; HP:0009717; HP:0006772; HP:0001250; HP:0001328	TSC2
D_263578	HP:0001999; HP:0001263; HP:0001548	DEAF1
D_525721	HP:0004713; HP:0006575; HP:0000028; HP:0001882; HP:0001643; HP:0030747; HP:0033149; HP:0001790	THSD1
D_263582	HP:0001211; HP:0000280; HP:0000750; HP:0000286; HP:0001263; HP:0001252; HP:0003186; HP:0000294; HP:0002162; HP:0002275; HP:0000358; HP:0004482; HP:0000470; HP:0000179; HP:0100033; HP:0000445	ABCC9
D_525727	HP:0002650; HP:0000256; HP:0000729; HP:0001252; HP:0000574; HP:0000098; HP:0001263; HP:0045025; HP:0100807; HP:0000750; HP:0001519; HP:0002616	NSD1
D_296353	HP:0000233; HP:0000964; HP:0100765; HP:0001999; HP:0004885; HP:0000343; HP:0100716; HP:0000664; HP:0000494; HP:0002099; HP:0000807; HP:0001263; HP:0000252; HP:0003196; HP:0009889; HP:0009623; HP:0000708; HP:0000752; HP:0000486; HP:0001250; HP:0000750; HP:0000527; HP:0000122; HP:0004322	KMT2A
D_525731	HP:0001276; HP:0000028; HP:0001659; HP:0001263; HP:0000252; HP:0001653; HP:0004322	PTPN11
D_525733	HP:0000718; HP:0000463; HP:0000490; HP:0000750; HP:0001249; HP:0000294; HP:0000995; HP:0000252; HP:0025502; HP:0000411; HP:0000278; HP:0002000; HP:0000340; HP:0000319; HP:0000154; HP:0001388	CHD3
D_525736	HP:0000407; HP:0025107; HP:0000358; HP:0002275; HP:0005280; HP:0000664; HP:0012471; HP:0001528; HP:0011220; HP:0001252; HP:0000574; HP:0000463; HP:0001263; HP:0000218; HP:0003196; HP:0001344; HP:0000256; HP:0000316; HP:0009471	UBAP1; HNF1A
D_525737	HP:0000463; HP:0001251; HP:0001631; HP:0030084; HP:0000696; HP:0000750; HP:0002714; HP:0000286; HP:0012368; HP:0001252; HP:0000023; HP:0000343; HP:0000369; HP:0008551; HP:0000049; HP:0200055; HP:0000319; HP:0000486; HP:0000664; HP:0006610; HP:0001716	EHMT1
D_525738	HP:0000601; HP:0000350; HP:0002360; HP:0001249; HP:0000486; HP:0001263; HP:0000718; HP:0000294; HP:0000750; HP:0000545; HP:0002194; HP:0000805	HYAL1
D_525739	HP:0009890; HP:0005437; HP:0002205; HP:0000256; HP:0000729; HP:0025502; HP:0000431; HP:0000508; HP:0000540; HP:0000750; HP:0000483	CHD3
D_296372	HP:0008872; HP:0002007; HP:0000316; HP:0002020; HP:0005280; HP:0001290; HP:0000385; HP:0008070; HP:0011343	PURA
D_263613	HP:0000494; HP:0001249; HP:0000657; HP:0001250; HP:0001199	MEF2C
D_525758	HP:0003316; HP:0002553; HP:0005484	RAD21
D_296385	HP:0011097; HP:0011471; HP:0000637; HP:0000252; HP:0100018; HP:0002126; HP:0001250; HP:0011344; HP:0000582	DYNC1H1
D_558545	HP:0000193; HP:0001256; HP:0012758; HP:0000574; HP:0012471	SOX6
D_558554	HP:0000337; HP:0001822; HP:0000752; HP:0001249; HP:0000252; HP:0008180; HP:0008404; HP:0001763; HP:0002757; HP:0000736; HP:0000340; HP:0000486; HP:0001873	PDCD6IP
D_263643	HP:0003763; HP:0007859; HP:0000750; HP:0002187; HP:0004879; HP:0000252; HP:0000648; HP:0000749; HP:0100023; HP:0001182	RAB11B
D_263648	HP:0008936; HP:0000286; HP:0000324; HP:0005830; HP:0001263; HP:0000272; HP:0011904; HP:0000411	ARFGEF1
D_296434	HP:0010055; HP:0011304; HP:0003763; HP:0000494; HP:0000565; HP:0009765; HP:0011343; HP:0010535	POGZ
D_263670	HP:0001671; HP:0000957; HP:0001256	NF1
D_296439	HP:0004691; HP:0000164; HP:0001344; HP:0000175; HP:0000365; HP:0010864; HP:0007165	NEDD4L
D_296445	HP:0002342; HP:0001252; HP:0002714; HP:0006979; HP:0003186; HP:0100716; HP:0100559	PPP2R5D
D_558590	HP:0007018; HP:0000729; HP:0000750; HP:0001249; HP:0000545	TCF7L2
D_296455	HP:0011968; HP:0007325; HP:0011343; HP:0011398	NALCN
D_296457	HP:0030680; HP:0000122; HP:0001388	ATP1A1
D_296467	HP:0000483; HP:0004209; HP:0004780; HP:0001263; HP:0000540; HP:0100710; HP:0000527; HP:0000125; HP:0000736; HP:0000076	KMT2A
D_296470	HP:0010067; HP:0001776; HP:0000286; HP:0000316; HP:0000369; HP:0009099; HP:0000767; HP:0000201; HP:0010109	FLNA
D_296474	HP:0011448; HP:0011172; HP:0100275; HP:0002307; HP:0001260; HP:0002066; HP:0001276; HP:0011343; HP:0005484; HP:0011171	SPTAN1
D_263709	HP:0000193; HP:0001500; HP:0000670; HP:0000964; HP:0001508; HP:0001263; HP:0000343; HP:0008598; HP:0002870; HP:0003508; HP:0001773; HP:0000176; HP:0000219	SIN3A
D_558623	HP:0000717; HP:0007598; HP:0001249	HNRNPD
D_296480	HP:0001263; HP:0000252; HP:0000486	CTNNB1
D_263714	HP:0000534; HP:0002019; HP:0001263	SCN2A
D_263720	HP:0000717; HP:0001156; HP:0002750; HP:0003502; HP:0005487	SMAD4
D_263722	HP:0002579; HP:0001256; HP:0001382; HP:0002217; HP:0002209	ASL
D_263727	HP:0007360; HP:0002376; HP:0001265; HP:0002922; HP:0002061; HP:0005750; HP:0002944	CTBP1
D_362038	HP:0001332; HP:0200134; HP:0001249; HP:0000252	ALG1
D_296512	HP:0000601; HP:0002516; HP:0000160; HP:0010465; HP:0002000; HP:0006979; HP:0000368; HP:0000407; HP:0000322; HP:0000664; HP:0000132; HP:0000582; HP:0001182	SMAD4
D_296514	HP:0100704; HP:0002376; HP:0001332; HP:0007429; HP:0000252; HP:0011344	KIF1A
D_296515	HP:0002194; HP:0011968; HP:0001601; HP:0000252; HP:0001838	ZC4H2
D_263750	HP:0010721; HP:0000718; HP:0001249; HP:0000369; HP:0001250; HP:0000687	POU3F3
D_296519	HP:0000463; HP:0000729; HP:0000750; HP:0000494; HP:0000316; HP:0001256; HP:0000269; HP:0002000; HP:0000179; HP:0000215; HP:0000368	KDM6B
D_263752	HP:0000174; HP:0006695; HP:0001488; HP:0007598; HP:0001156; HP:0002579; HP:0002553; HP:0001256; HP:0010620; HP:0001852	SMC3
D_296521	HP:0001344; HP:0007598; HP:0000268; HP:0006094; HP:0002827; HP:0000685; HP:0001387; HP:0100559; HP:0000303; HP:0001845; HP:0010499; HP:0001357; HP:0005484; HP:0001250; HP:0011344; HP:0000046; HP:0000505; HP:0011398	DNM1
D_296523	HP:0001166; HP:0001187; HP:0002342; HP:0000954	TUBA1A
D_296525	HP:0001090; HP:0000718; HP:0004209; HP:0000750; HP:0001382; HP:0001270; HP:0000411; HP:0009778; HP:0001182	POU3F3
D_296534	HP:0004691; HP:0001348; HP:0007328; HP:0009765; HP:0000400; HP:0011344; HP:0001884	ZSWIM6
D_263768	HP:0000337; HP:0000490; HP:0000750; HP:0000494; HP:0001263; HP:0000303; HP:0008551; HP:0000767; HP:0008107; HP:0002275; HP:0009088; HP:0006919; HP:0000368	NF1
D_263771	HP:0002069; HP:0100704; HP:0010529; HP:0001263; HP:0007328; HP:0008770; HP:0001212; HP:0001250; HP:0000742; HP:0001533; HP:0000582	NR2F1
D_263780	HP:0000319; HP:0002236; HP:0000445; HP:0011343; HP:0004322; HP:0003196; HP:0000242	ARID1B
D_427623	HP:0000164; HP:0007385; HP:0002299; HP:0002780; HP:0000670; HP:0000776; HP:0000028; HP:0000750; HP:0011359; HP:0000958; HP:0008872; HP:0000348; HP:0000023; HP:0000278; HP:0001816; HP:0002779; HP:0002224	UBA2
D_263788	HP:0000718; HP:0000717; HP:0002019; HP:0000276; HP:0000303; HP:0001250; HP:0001328	SYNGAP1
D_263798	HP:0005556; HP:0004422; HP:0009276; HP:0001363; HP:0003131; HP:0002002; HP:0000218; HP:0003297; HP:0000540; HP:0002342; HP:0001653; HP:0008093	NFIA
D_296587	HP:0001631; HP:0001488; HP:0000475; HP:0000389; HP:0000823; HP:0000494; HP:0000958; HP:0008872; HP:0002213; HP:0002342; HP:0001642; HP:0003510; HP:0002281	SHOC2
D_263820	HP:0002002; HP:0000490; HP:0001263	KANSL1
D_263821	HP:0000750; HP:0001263; HP:0003186; HP:0002591; HP:0000179; HP:0000154	TRIP12
D_427659	HP:0200134; HP:0011097; HP:0001263	STXBP1
D_263823	HP:0003781; HP:0000256; HP:0008551; HP:0000098; HP:0001263; HP:0002370; HP:0000958; HP:0000545; HP:0000750; HP:0000582; HP:0003196	GATAD2B
D_263824	HP:0000750; HP:0000958; HP:0003781; HP:0001263; HP:0000256; HP:0008551; HP:0000545; HP:0002370; HP:0001250; HP:0003196; HP:0000582	GATAD2B
D_263825	HP:0002650; HP:0002187; HP:0001339; HP:0001197; HP:0002783; HP:0000504; HP:0001263; HP:0001250; HP:0000252	GRIN1
D_362130	HP:0001290; HP:0000365; HP:0001256	SIX1
D_263830	HP:0000152; HP:0002654; HP:0001831; HP:0001328; HP:0000465	ARID2
D_427674	HP:0000518; HP:0030235; HP:0006882	FKTN
D_263844	HP:0000280; HP:0000750; HP:0000286; HP:0001263; HP:0008598; HP:0100023	EHMT1
D_558764	HP:0000717; HP:0001510; HP:0002342; HP:0000252; HP:0001763; HP:0008081	PUS7
D_558768	HP:0000036; HP:0000519; HP:0000501; HP:0000252; HP:0003764; HP:0005332; HP:0001328; HP:0002942; HP:0030263	CRYBB2; RAD21
D_263871	HP:0200005; HP:0000028; HP:0000256; HP:0000411; HP:0000311	ZBTB20
D_558788	HP:0000729; HP:0000750; HP:0001249; HP:0001270	BRSK2
D_296647	HP:0002208; HP:0000272; HP:0000276; HP:0000307; HP:0010864; HP:0002317; HP:0000486; HP:0004209; HP:0000337; HP:0004322; HP:0000494	ATM
D_296648	HP:0001344; HP:0002194; HP:0001263; HP:0000733; HP:0001250; HP:0006979; HP:0000735	SCN2A
D_263882	HP:0000717; HP:0002019; HP:0000750; HP:0005280; HP:0002307; HP:0001263; HP:0001007; HP:0000612; HP:0001382; HP:0000637; HP:0000252; HP:0000319; HP:0000179; HP:0000687	ADNP
D_296651	HP:0011431; HP:0001263; HP:0000252; HP:0001852	HIVEP2
D_263884	HP:0000534; HP:0000159; HP:0001332; HP:0002032; HP:0000752; HP:0000527; HP:0000252; HP:0001845; HP:0000767; HP:0010759; HP:0005487; HP:0003508; HP:0000331; HP:0001773; HP:0000470; HP:0000319; HP:0001182; HP:0002575	ACTB
D_296653	HP:0000337; HP:0004209; HP:0000307; HP:0004322	ATM
D_263888	HP:0001001; HP:0008936; HP:0001298; HP:0000297; HP:0008935; HP:0001263; HP:0002240; HP:0002705; HP:0002509; HP:0000545	PURA
D_263897	HP:0004691; HP:0000717; HP:0002761; HP:0100034; HP:0001328; HP:0000486	SET
D_263898	HP:0000496; HP:0002373; HP:0008872; HP:0001263; HP:0007772; HP:0004305; HP:0002509; HP:0008598; HP:0000182; HP:0007166; HP:0001357; HP:0000411; HP:0005484; HP:0001250; HP:0000505; HP:0009062	GRIN2A
D_263899	HP:0001999; HP:0000717; HP:0001263; HP:0003307; HP:0001800; HP:0001513	ARID1B
D_263907	HP:0007370; HP:0002194; HP:0000324; HP:0001357; HP:0005487; HP:0000505	PPP2R1A
D_263911	HP:0004209; HP:0000348; HP:0003502; HP:0000253; HP:0001015; HP:0003196; HP:0000325; HP:0000430	BPTF
D_263914	HP:0004362; HP:0001211; HP:0000271; HP:0000750; HP:0000494; HP:0000286; HP:0002360	SCN2A
D_263915	HP:0002373; HP:0001249; HP:0001388	ATP2B1
D_263936	HP:0002086; HP:0010536; HP:0000490; HP:0008872; HP:0001263; HP:0001319; HP:0001762; HP:0000154; HP:0000687	KCNK3
D_263943	HP:0000036; HP:0000377; HP:0000463; HP:0000717; HP:0001348; HP:0002019; HP:0000750; HP:0004467; HP:0002719; HP:0000319; HP:0000219	ANKRD11
D_263948	HP:0008513; HP:0000175; HP:0002213; HP:0001263; HP:0000369; HP:0000252; HP:0000347; HP:0008551; HP:0000201; HP:0001642; HP:0001762; HP:0001629	EFTUD2
D_263959	HP:0001438; HP:0001167; HP:0000290; HP:0000337; HP:0000750; HP:0001263; HP:0001256; HP:0000527; HP:0001212; HP:0001537	SMARCC2
D_427812	HP:0007099; HP:0002019; HP:0005280; HP:0000964; HP:0001263; HP:0000256; HP:0000160; HP:0007616; HP:0001845; HP:0012775; HP:0001182; HP:0045074; HP:0007738; HP:0009909	AHDC1
D_263978	HP:0000750; HP:0010678; HP:0010780; HP:0000316; HP:0001249; HP:0005338; HP:0009088; HP:0000179	FOXP1
D_263994	HP:0000537; HP:0001263; HP:0001840; HP:0000252; HP:0000508; HP:0000243	LMNB2
D_263996	HP:0002019; HP:0000750; HP:0008872; HP:0008935; HP:0001263; HP:0000733; HP:0001250; HP:0001328	PURA
D_263998	HP:0000707; HP:0006934; HP:0001290; HP:0002761; HP:0001263; HP:0000218; HP:0001007; HP:0000540; HP:0004324; HP:0000527; HP:0000426; HP:0000508; HP:0000278; HP:0000322; HP:0001328; HP:0000664	KMT2A
D_264038	HP:0000750; HP:0001263; HP:0001252; HP:0003186; HP:0000347; HP:0000233; HP:0000582	AHDC1
D_264040	HP:0001999; HP:0001545; HP:0000483; HP:0002308; HP:0001263; HP:0000238; HP:0001162; HP:0004415; HP:0000010; HP:0003396; HP:0001629	CHD4
D_264055	HP:0001623; HP:0000718; HP:0000154; HP:0000490; HP:0000286; HP:0005484; HP:0001388; HP:0001773; HP:0001290; HP:0001263; HP:0003196; HP:0008551; HP:0003272; HP:0009778; HP:0002263; HP:0000535; HP:0000750; HP:0000215; HP:0004209; HP:0004279	PPM1D
D_264058	HP:0001335; HP:0000750; HP:0000252; HP:0011343; HP:0000733; HP:0002275	KCNQ3
D_264059	HP:0000717; HP:0000518; HP:0000347; HP:0000593; HP:0001250; HP:0001650; HP:0002019; HP:0000252	DYRK1A
D_264070	HP:0001090; HP:0002307; HP:0001263; HP:0001276; HP:0000252; HP:0001250; HP:0000179; HP:0000505	FOXG1
D_264073	HP:0001999; HP:0004440; HP:0001263	ARID1A
D_264081	HP:0001251; HP:0000592; HP:0000750; HP:0001263; HP:0000666; HP:0001382; HP:0002370; HP:0002757	COL1A1
D_264082	HP:0010488; HP:0002069; HP:0000490; HP:0002188; HP:0000293; HP:0002827; HP:0000252; HP:0002650; HP:0001773; HP:0004279	SMPD4
D_264085	HP:0010674; HP:0000356; HP:0008050; HP:0002307; HP:0006334; HP:0000256; HP:0000995; HP:0003502; HP:0001328; HP:0001182	PCGF2
D_264089	HP:0000969; HP:0001263; HP:0002079; HP:0000253; HP:0001250	SCN2A
D_264096	HP:0000956; HP:0002345; HP:0002398; HP:0010628; HP:0007373; HP:0007565; HP:0001324; HP:0003323	NF1
D_264134	HP:0002208; HP:0009064; HP:0000023; HP:0000545; HP:0001883	COL3A1
D_264135	HP:0004558; HP:0007859; HP:0002019; HP:0001290; HP:0001263; HP:0002827; HP:0004592; HP:0002944	SYNGAP1
D_264154	HP:0011304; HP:0002136; HP:0000750; HP:0000678; HP:0001263; HP:0000218; HP:0000316; HP:0000527; HP:0001004; HP:0000233	KMT2A
D_264155	HP:0000363; HP:0011228; HP:0011343; HP:0007565; HP:0008113; HP:0002360	ITPR1; NF1
D_264172	HP:0000830; HP:0002827; HP:0001360; HP:0001249	STAG2
D_264173	HP:0000750; HP:0001263; HP:0000369; HP:0000723	KCNB1
D_264183	HP:0002804; HP:0006191; HP:0001188; HP:0000316; HP:0001252; HP:0009889; HP:0000252; HP:0000358; HP:0005274; HP:0010808; HP:0011344; HP:0001792; HP:0000243	ASXL3
D_264186	HP:0010055; HP:0000518; HP:0000501; HP:0001263; HP:0002553; HP:0000637; HP:0000460; HP:0000307; HP:0007291; HP:0001852; HP:0003510	DYNC1H1
D_428029	HP:0007267; HP:0006879; HP:0002073	CTBP1
D_264193	HP:0000478; HP:0001251; HP:0000750; HP:0001263; HP:0000252	DDX3X
D_264200	HP:0000581; HP:0008872; HP:0002236; HP:0001263; HP:0000252; HP:0001513; HP:0000219; HP:0100492	KMT2A
D_264206	HP:0002307; HP:0001249; HP:0002451; HP:0002061; HP:0002078	GNAO1
D_526354	HP:0003763; HP:0000729; HP:0002342; HP:0011703; HP:0000574; HP:0002360; HP:0001263; HP:0000750; HP:0000322; HP:0000483; HP:0004322; HP:0009921; HP:0006919	KDM6B
D_264215	HP:0010720; HP:0200007; HP:0010627; HP:0002136; HP:0002028; HP:0000028; HP:0000964; HP:0001738; HP:0002066; HP:0000034; HP:0001382; HP:0000336; HP:0001328; HP:0000486	BPTF
D_526360	HP:0001344; HP:0000718; HP:0000463; HP:0000729; HP:0000455; HP:0002194; HP:0001263; HP:0011228; HP:0010864; HP:0400004; HP:0000294; HP:0000341; HP:0025502; HP:0001250; HP:0012471; HP:0000687	IQSEC2
D_264217	HP:0000483; HP:0000717; HP:0004325; HP:0001290; HP:0001328; HP:0002943	CAMTA1
D_526362	HP:0001263; HP:0000218; HP:0001252; HP:0010864; HP:0004395; HP:0000767; HP:0010759; HP:0000278; HP:0002650; HP:0001250; HP:0000322; HP:0004322; HP:0000486	DYNC1H1
D_264220	HP:0000708; HP:0000286; HP:0001328	PHIP
D_526366	HP:0002342; HP:0010047; HP:0010055; HP:0005709; HP:0002553; HP:0001500; HP:0011845; HP:0001252; HP:0000308; HP:0000455; HP:0001263; HP:0000252; HP:0000107; HP:0012745; HP:0002194; HP:0032367; HP:0002164; HP:0000431; HP:0004689; HP:0000248; HP:0000750; HP:0004322	HDAC8
D_264223	HP:0000606; HP:0002069; HP:0002188; HP:0001263; HP:0000252	SMPD4
D_526387	HP:0007281; HP:0001250; HP:0011344	KCND2
D_526402	HP:0025502; HP:0400005; HP:0007565; HP:0000311; HP:0000475; HP:0000956; HP:0002360; HP:0001249; HP:0004482; HP:0001252; HP:0001263; HP:0000322; HP:0000389; HP:0002194; HP:0003194; HP:0000470; HP:0040080; HP:0000437; HP:0000750; HP:0004322	PSMD12
D_264261	HP:0001321; HP:0001249; HP:0000648; HP:0001250; HP:0000763; HP:0001264	KIF1A
D_264262	HP:0002813; HP:0000717; HP:0000998; HP:0001249; HP:0009765; HP:0008551; HP:0000446; HP:0001162; HP:0004322	EP300
D_264263	HP:0001321; HP:0001249; HP:0000648; HP:0000763; HP:0001264	KIF1A
D_264272	HP:0001642; HP:0001249; HP:0001488; HP:0005280	LZTR1
D_264273	HP:0001642; HP:0001249; HP:0001488; HP:0005280	LZTR1
D_264293	HP:0002007; HP:0001263; HP:0000316; HP:0000023; HP:0001256; HP:0002162; HP:0100335; HP:0000358; HP:0003508; HP:0001629	BRD4
D_264297	HP:0007018; HP:0001374; HP:0000678; HP:0000494; HP:0010763; HP:0003508; HP:0001328; HP:0003396; HP:0005659	KMT2C
D_264301	HP:0002072; HP:0002376; HP:0001263; HP:0002187; HP:0005484	ECHS1
D_264339	HP:0004691; HP:0000455; HP:0000494; HP:0002857; HP:0001822; HP:0000348; HP:0002342; HP:0000369; HP:0000256	MN1
D_264349	HP:0001999; HP:0008936; HP:0002015; HP:0000286; HP:0001263; HP:0002058; HP:0000194; HP:0001250; HP:0000179	PIGT
D_264354	HP:0002127; HP:0008513; HP:0000750; HP:0002075; HP:0001328; HP:0000486	DDHD2
D_264357	HP:0002127; HP:0000750; HP:0002075; HP:0001328; HP:0000486	DDHD2
D_264364	HP:0010461; HP:0000366; HP:0000315; HP:0008619; HP:0002007; HP:0009890; HP:0000218; HP:0001276; HP:0001382; HP:0009748; HP:0000767; HP:0000358; HP:0000319; HP:0000977; HP:0000233	ASXL3
D_264368	HP:0002099; HP:0001263; HP:0002521; HP:0012469; HP:0000252; HP:0001250; HP:0002943; HP:0000582	DNM1
D_264384	HP:0002194; HP:0002307; HP:0002474; HP:0007010	SATB2
D_264395	HP:0000185; HP:0000824; HP:0001263; HP:0000545; HP:0002092; HP:0000960	KMT2D
D_264405	HP:0000708; HP:0000490; HP:0000212; HP:0000218; HP:0000252; HP:0000275; HP:0011344; HP:0002360	CTNNB1
D_264407	HP:0000159; HP:0000717; HP:0000750; HP:0005280; HP:0000286; HP:0001263; HP:0001357; HP:0010442; HP:0002000; HP:0000233; HP:0002648	CSNK2A1
D_559325	HP:0020206; HP:0001328; HP:0001636	SIN3A
D_264416	HP:0001000; HP:0009815; HP:0000750; HP:0000494; HP:0001263; HP:0000316; HP:0001382; HP:0009123; HP:0001357; HP:0000506	CUL3
D_264418	HP:0000137; HP:0004502; HP:0000369; HP:0000158; HP:0000954; HP:0005338; HP:0001636	CTNND1
D_264424	HP:0001560; HP:0000271; HP:0008482; HP:0002659; HP:0001382; HP:0001763; HP:0001328	COL1A1
D_264431	HP:0000363; HP:0000383; HP:0000306; HP:0001344; HP:0000324; HP:0001290; HP:0002883; HP:0000637; HP:0010511; HP:0001357; HP:0000448; HP:0001182; HP:0000445; HP:0000535	TCF4
D_264433	HP:0001671; HP:0000268; HP:0006821; HP:0001643; HP:0002126; HP:0001162; HP:0004481; HP:0000960; HP:0001250	CCND2
D_526580	HP:0000601; HP:0000193; HP:0002000; HP:0045075; HP:0001252; HP:0000348; HP:0000368; HP:0002263; HP:0001263; HP:0000248; HP:0000252; HP:0030084; HP:0000582; HP:0004322; HP:0000286; HP:0002553; HP:0000218; HP:0004422	TUBB
D_264442	HP:0000708; HP:0000748; HP:0001382; HP:0000400; HP:0100023; HP:0001250; HP:0001328; HP:0000154; HP:0000687	CDKL5
D_559354	HP:0006292; HP:0002015; HP:0008872; HP:0001999; HP:0000280; HP:0000463; HP:0005280; HP:0001263; HP:0004467; HP:0001629; HP:0008936; HP:0010282; HP:0004322	SETD5
D_264460	HP:0011400; HP:0002539; HP:0000964; HP:0001508; HP:0001263; HP:0000407; HP:0000505	SNAP29
